author,category,description,infos,origin,pan_1,pan_2,pan_3,pan_pass,pic,rating,title
请参考图书详情,军事,中国古代八大兵书是一部世界的兵学圣典，被誉为“天下奇书”，更是中华民族引以为傲的奇书圣典。　中国古代八大兵书是中国历代兵家计谋的总结和军事试图学的宝贵遗产——“兵者，国之大事，知之者胜，不知者不胜”。　中国古代八大兵书是中国兵学的圣典之作，更是纵横天下的无上利器，更是流行于商界的商战指南，更是公认的世界上伟大的军事著作。　中国古代八大兵书更是一部军事哲学书，把人类生死场上的智慧较量深刻展示出来，成为中华试图的集大成者。,"原价：–.–元
作者：曾国藩 严锴
出版社：北京燕山出版社
出版日期：2010-07-01
ISBN：-
字数：-
页数：-
版次：-
开本：-",http://www.pdfbook.cn/29/8140.html,城通网盘##http://7xpqk5.com1.z0.glb.clouddn.com/%E3%80%8A%E6%9B%BE%E5%9B%BD%E8%97%A9%E5%85%B5%E4%B9%A6%E3%80%8B%5B%E4%B8%AD%5D%E4%B8%A5%E9%94%B4%20%E5%8C%97%E4%BA%AC%E7%87%95%E5%B1%B1%E5%87%BA%E7%89%88%E7%A4%BE%20201007%20%E7%B2%BE%E5%93%81.epub?attname=,,,,http://www.pdfbook.cn/wp-content/uploads/2016/04/1865-213x300.jpg,,曾国藩兵书
请参考图书详情,大中专教材教辅,《犯罪心理学》是法学精品课程系列教材之一，它以普通心理学和社会心理学为基础，全面、系统地阐述了犯罪心理学的相关问题，涵盖了犯罪心理学的研究对象及学科性质、犯罪心理结构、犯罪心理机制、环境与犯罪、人格与犯罪、犯罪动机、犯罪心理情境、各种类型的犯罪心理分析、犯罪心理预防、犯罪心理矫正等内容，具有主题突出、内容丰富的特点。《犯罪心理学》所选取的案例，其素材大多取自现实生活中的真实案例，并与教学内容和教学标紧密结合，具有较强的理论价值和实践意义。,"原价：29.00元
作者：吴汉东
出版社：北京大学出版社
出版日期：2007-08-01
ISBN：9787301121979
字数：-
页数：323
版次：1
开本：-",http://www.pdfbook.cn/09/8143.html,城通网盘##http://7xpqk5.com1.z0.glb.clouddn.com/%E3%80%8A%E7%8A%AF%E7%BD%AA%E5%BF%83%E7%90%86%E5%AD%A6%E3%80%8B%28%E6%B3%95%E5%AD%A6%E7%B2%BE%E5%93%81%E8%AF%BE%E7%A8%8B%E7%B3%BB%E5%88%97%E6%95%99%E6%9D%90%EF%BC%8C%E5%88%91%E6%B3%95%E5%AD%A6%E7%B3%BB%E5%88%97%29%20%5B%E4%B8%AD%5D%E5%90%B4%E6%B1%89%E4%B8%9C%20%E5%8C%97%E4%BA%AC%E5%A4%A7%E5%AD%A6%E5%87%BA%E7%89%88%E7%A4%BE%20200708%20%E7%B2%BE%E5%93%81.epub?attname=,,,,http://www.pdfbook.cn/wp-content/uploads/2016/04/1866-213x300.png,,犯罪心理学
请参考图书详情,历史,历史上的大奸大忠都差不多，只有曹操大不同！,"原价：29.00元
作者：吴汉东
出版社：北京大学出版社
出版日期：2007-08-01
ISBN：9787301121979
字数：-
页数：323
版次：1
开本：-",http://www.pdfbook.cn/26/8146.html,城通网盘##http://7xpqk5.com1.z0.glb.clouddn.com/%E3%80%8A%E5%8D%91%E9%84%99%E7%9A%84%E5%9C%A3%E4%BA%BA%20%E6%9B%B9%E6%93%8D1%E3%80%8B%5B%E4%B8%AD%5D%E7%8E%8B%E6%99%93%E7%A3%8A%20%E6%B1%9F%E8%8B%8F%E6%96%87%E8%89%BA%E5%87%BA%E7%89%88%E7%A4%BE%20201404%20%E7%B2%BE%E5%93%81.epub?attname=,,,,http://www.pdfbook.cn/wp-content/uploads/2016/04/1867-213x300.png,,卑鄙的圣人 曹操 珍藏版大全集 套装共10册
请参考图书详情,散文随笔,"
内容简介","原价：43.00元
作者：龙应台
出版社：广西师范大学出版社
出版日期：2014-01-01
ISBN：9787549550173
字数：-
页数：296
版次：1
开本：16",http://www.pdfbook.cn/04/8150.html,城通网盘##https://pan.baidu.com/s/1kVm2FIn,,,,http://www.pdfbook.cn/wp-content/uploads/2016/04/1868-213x300.jpg,,目送
请参考图书详情,经济管理,在本书中，我们随货币进行了一次穿越时间的旅行。从欧洲大陆流通的古罗马银币，到成为第一批银行家的意大利高利贷者；从五千年前流通的泥版“货币”，到今天银行外汇显示屏上闪烁的数字，在人类社会的进步中，金融常常是背后的推手。罗斯柴尔德家族为什么能在滑铁卢战役中大赚一笔？文艺复兴的深层推动力是什么？中国和美国如何开始成为共同体？本书告诉我们，每个历史故事背后都有一条金融线索。透过弗格森的专业视角，许多为人熟知的历史事件被赋予新的意义，更清晰地成为金融史上的一座座里程碑，而金融的发展进程则构成一切历史背后最为本质的故事背景。,"原价：68.00元
作者：[英]尼尔·弗格森 [译]高诚
出版社：中信出版社
出版日期：2012-07-01
ISBN：9787508633176
字数：255000
页数：325
版次：2
开本：16",http://www.pdfbook.cn/02/8158.html,城通网盘##https://pan.baidu.com/s/1kVk0K1T,,,,http://www.pdfbook.cn/wp-content/uploads/2016/04/1870-213x300.png,,货币崛起
请参考图书详情,人格心理学,眼里揉不下沙子的完美主义者、乐于助人的给予者、脚踏实地的实干主义者、特立独行的浪漫主义者、喜欢安静独处的观察者、遇事反复斟酌的怀疑论者、快乐至上的享乐主义者、喜欢掌控一切的领导主义者，还有以和为贵的协调者。本书对时下流行的“九型人格”做了精辟的概括与提炼，并以风趣幽默的漫画生动地诠释了不同人格的特质。,"原价：29.80元
作者：杨珊珊
出版社：中国法制出版社
出版日期：2015-04-01
ISBN：9787509363324
字数：143000
页数：232
版次：1
开本：16",http://www.pdfbook.cn/25/8155.html,城通网盘##https://pan.baidu.com/s/1miAhkc4,,,,http://www.pdfbook.cn/wp-content/uploads/2016/04/1869-213x300.jpg,,九型人格 发现最真实的自己
请参考图书详情,小说,《原来》，原来你还在这里。,"原价：29.80元
作者：辛夷坞
出版社：朝华出版社
出版日期：2011-11-01
ISBN：9787505429413
字数：-
页数：233
版次：1
开本：16",http://www.pdfbook.cn/03/8161.html,城通网盘##https://pan.baidu.com/s/1qYkq8NE,,,,http://www.pdfbook.cn/wp-content/uploads/2016/04/1871-213x300.jpg,,原来
请参考图书详情,天文学,"《通俗天文学》是人类历史上伟大的天文学家、传奇人物西蒙·纽康的天文学巨著，为使读者更有兴趣了解本书、了解天文学，作者刻意回避了概念化与古板的描述方式，语言通
俗易懂，同时也严谨细致地加入了一些专业术语的解释，深入浅出地把天文学知识普及到每个天文学爱好者，间接推动了天文学事业的发展。自1923年起，该著作不断加印、重印
，高达上千次，吸引了全球亿万读者。","原价：26.00元
作者：[美]西蒙·纽康 [译]刘娟
出版社：江苏凤凰科学技术出版社
出版日期：2015-12-01
ISBN：9787553753010
字数：-
页数：-
版次：1
开本：16",http://www.pdfbook.cn/31/8109.html,城通网盘##http://7xpqk5.com1.z0.glb.clouddn.com/%E3%80%8A%E9%80%9A%E4%BF%97%E5%A4%A9%E6%96%87%E5%AD%A6%E3%80%8B%28%E6%9D%83%E5%A8%81%E5%A2%9E%E8%A1%A5%E6%9C%AC%29%20%5B%E7%BE%8E%5D%E8%A5%BF%E8%92%99%C2%B7%E7%BA%BD%E5%BA%B7%20%5B%E8%AF%91%5D%E5%88%98%E5%A8%9F%20%E6%B1%9F%E8%8B%8F%E5%87%A4%E5%87%B0%E7%A7%91%E5%AD%A6%E6%8A%80%E6%9C%AF%E5%87%BA%E7%89%88%E7%A4%BE%20201512%20%E7%B2%BE%E5%93%81.epub?attname=,,,,http://www.pdfbook.cn/wp-content/uploads/2016/04/1856-213x300.jpg,,通俗天文学 权威增补本)
请参考图书详情,商务实务,精彩的文案是广告业的核心和灵魂，无论是对印刷品、电视、广播，或者任何其他媒介而言。在这本《文案训练手册》中，传奇的文案作家、广告人约瑟夫·休格曼提供了经过验证的指导和专家意见，告诉我们如何写出诱惑消费者、鼓励消费者，并最终促使他们购买产品的文案。,"原价：48.00元
作者：[美]约瑟夫·休格曼 [译]杨紫苏 等
出版社：中信出版社
出版日期：2011-09-01
ISBN：9787508628448
字数：-
页数：209
版次：1
开本：16",http://www.pdfbook.cn/02/8059.html,城通网盘##https://pan.baidu.com/share/link?shareid=270815572&uk=3154974934,,,,http://www.pdfbook.cn/wp-content/uploads/2016/04/1841-213x300.png,,文案训练手册
请参考图书详情,科学与自然,《技术的本质：技术是什么，它是如何进化的》是复杂性科学奠基人、首屈一指的技术思想家、“熊彼特奖”得主布莱恩?阿瑟所创建的一套关于技术产生和进化的系统性理论，本书是打开“技术黑箱”的钥匙，它用平实的语言将技术最本质的思想娓娓道来。,"原价：62.90元
作者：[美]布莱恩·阿瑟 [译]曹东溟 等
出版社：浙江人民出版社
出版日期：2014-04-01
ISBN：9787213059988
字数：-
页数：260
版次：1
开本：16",http://www.pdfbook.cn/31/8063.html,城通网盘##http://7xpqk5.com1.z0.glb.clouddn.com/%E3%80%8A%E6%8A%80%E6%9C%AF%E7%9A%84%E6%9C%AC%E8%B4%A8%20%E6%8A%80%E6%9C%AF%E6%98%AF%E4%BB%80%E4%B9%88%EF%BC%8C%E5%AE%83%E6%98%AF%E5%A6%82%E4%BD%95%E8%BF%9B%E5%8C%96%E7%9A%84%E3%80%8B%5B%E7%BE%8E%5D%E5%B8%83%E8%8E%B1%E6%81%A9%C2%B7%E9%98%BF%E7%91%9F%20%5B%E8%AF%91%5D%E6%9B%B9%E4%B8%9C%E6%BA%9F%20%E7%AD%89%20%20%E6%B5%99%E6%B1%9F%E4%BA%BA%E6%B0%91%E5%87%BA%E7%89%88%E7%A4%BE%20201404%20%E7%B2%BE%E5%93%81.epub?attname=,,,,http://www.pdfbook.cn/wp-content/uploads/2016/04/1842-213x300.png,,技术的本质 技术是什么，它是如何进化的
请参考图书详情,个人修养,《人生百忌》是刘墉先生的最新力作，也是最具代表性的励志散文。,"原价：25.00元
作者：[美]刘墉
出版社：接力出版社
出版日期：2012-01-01
ISBN：9787544822824
字数：-
页数：181
版次：1
开本：大32",http://www.pdfbook.cn/05/8066.html,城通网盘##http://7xpqk5.com1.z0.glb.clouddn.com/%E3%80%8A%E4%BA%BA%E7%94%9F%E7%99%BE%E5%BF%8C%E3%80%8B%5B%E7%BE%8E%5D%E5%88%98%E5%A2%89%20%E6%8E%A5%E5%8A%9B%E5%87%BA%E7%89%88%E7%A4%BE%20201201%20%E7%B2%BE%E5%93%81.epub?attname=,,,,http://www.pdfbook.cn/wp-content/uploads/2016/04/1843-213x300.jpg,,人生百忌
请参考图书详情,个人修养,"《人生百忌2》是生活哲学家、处世沟通大师刘墉最新创作的随笔散文,是当代高质生活实用宝典。","原价：25.00元
作者：[美]刘墉
出版社：接力出版社
出版日期：2012-10-01
ISBN：9787544826983
字数：-
页数：178
版次：1
开本：32",http://www.pdfbook.cn/05/8070.html,城通网盘##http://7xpqk5.com1.z0.glb.clouddn.com/%E3%80%8A%E4%BA%BA%E7%94%9F%E7%99%BE%E5%BF%8C2%E3%80%8B%5B%E7%BE%8E%5D%E5%88%98%E5%A2%89%20%E6%8E%A5%E5%8A%9B%E5%87%BA%E7%89%88%E7%A4%BE%20201210%20%E7%B2%BE%E5%93%81.epub?attname=,,,,http://www.pdfbook.cn/wp-content/uploads/2016/04/1844-213x300.jpg,,人生百忌2
请参考图书详情,个人修养,刘墉用幽默的故事将这个斑斓的社会剖析给你看，用父亲的情怀开出了一剂辛辣的青春处方，把一个真实的世界带到年轻的你眼前。,"原价：25.00元
作者：[美]刘墉
出版社：接力出版社
出版日期：2013-12-01
ISBN：9787544833301
字数：-
页数：183
版次：1
开本：32",http://www.pdfbook.cn/05/8073.html,城通网盘##http://7xpqk5.com1.z0.glb.clouddn.com/%E3%80%8A%E4%BA%BA%E7%94%9F%E7%99%BE%E5%BF%8C3%20%E6%8A%8A%E4%B8%96%E7%95%8C%E5%B8%A6%E5%88%B0%E4%BD%A0%E7%9C%BC%E5%89%8D%E3%80%8B%5B%E7%BE%8E%5D%E5%88%98%E5%A2%89%20%E6%8E%A5%E5%8A%9B%E5%87%BA%E7%89%88%E7%A4%BE%20201312%20%E7%B2%BE%E5%93%81.epub?attname=,,,,http://www.pdfbook.cn/wp-content/uploads/2016/04/1845-213x300.jpg,,人生百忌3 把世界带到你眼前
请参考图书详情,为人处世,《我不是教你诈（套装共5册）》书名和内容都算得上有趣。它是一本针对社会现象所写的实用小册子，通过世间百相的揭示，告诉你不吃亏的学问。书中蕴藏着作家许多个不眠之夜的愤懑、挣扎与省思，以深入浅出的写作风格，透过一些具有强烈反讽意味的小故事，由政治到商业，由商业引出我们日常的处世方法。,"原价：70.00元
作者：[美]刘墉
出版社：北京联合出版公司
出版日期：2014-08-01
ISBN：9787544833301
字数：-
页数：1200
版次：1
开本：32",http://www.pdfbook.cn/05/8076.html,城通网盘##http://7xpqk5.com1.z0.glb.clouddn.com/%E3%80%8A%E6%88%91%E4%B8%8D%E6%98%AF%E6%95%99%E4%BD%A0%E8%AF%88%E3%80%8B%281-5%E5%86%8C%E5%90%88%E9%9B%86%29%20%5B%E7%BE%8E%5D%E5%88%98%E5%A2%89%20%E5%8C%97%E4%BA%AC%E8%81%94%E5%90%88%E5%87%BA%E7%89%88%E5%85%AC%E5%8F%B8%20201408.epub?attname=,,,,http://www.pdfbook.cn/wp-content/uploads/2016/04/1846-198x300.jpg,,我不是教你诈 1-5册合集
请参考图书详情,电子商务,本书是为读者指引如何开通淘宝网店，如何进行网店装修、进货、营销、推广、管理的一本入门书籍。书中详细介绍了如何注册和开通淘宝店铺、如何选择合适的进货渠道、如何装修自己的店铺、如何进行商品图片的拍摄与美化、如何写好宝贝详情描述、如何与买家进行沟通、如何推广自己的店铺、如何做好商品的包装与物流、如何做好售后服务以及如何处理买卖纠纷和网店的安全措施等内容。本书语言简练、条理清晰、图文并茂，内容易学、易用、易懂。不管你是自己开店创业做老板，还是担任淘宝网店运营、推广一职的打工者，相信本书一定能够给你带来不同的感受和启迪！,"原价：58.80元
作者：孟祥莉
出版社：中国纺织出版社
出版日期：2015-07-01
ISBN：9787518017157
字数：-
页数：552
版次：1
开本：16",http://www.pdfbook.cn/02/8083.html,城通网盘##https://pan.baidu.com/share/link?shareid=3645596444&uk=3154974934,,,,http://www.pdfbook.cn/wp-content/uploads/2016/04/1848-213x300.png,,开家赚钱的淘宝网店细节攻略
请参考图书详情,小说,讲述了江南小镇两兄弟李光头和宋钢的人生。李光头的父亲不怎么光彩地意外身亡，而同一天李光头出生。宋钢的父亲宋凡平在众人的嘲笑声中挺身而出，帮助了李光头的母亲李兰，被后者视为恩人。几年后宋钢的母亲也亡故，李兰和宋凡平在互相帮助中相爱并结婚。虽然这场婚姻遭到了镇上人们的鄙夷和嘲弄，但两人依然相爱甚笃，而李光头和宋钢这对没有血缘关系的兄弟也十分投缘，他们在相互照顾中成长……本书荣获法国国际信使外国小说奖（2008年），入选瑞士《时报》2000年至2010年这10年来全球最为重要的15本书。,"原价：43.00元
作者：余华
出版社：作家出版社
出版日期：2010-07-01
ISBN：9787506365697
字数：500000
页数：646
版次：1
开本：32",http://www.pdfbook.cn/03/8080.html,城通网盘##http://7xpqk5.com1.z0.glb.clouddn.com/%E3%80%8A%E5%85%84%E5%BC%9F%E3%80%8B%5B%E4%B8%AD%5D%E4%BD%99%E5%8D%8E%20%E4%BD%9C%E5%AE%B6%E5%87%BA%E7%89%88%E7%A4%BE%20201007%20%E7%B2%BE%E5%93%81.epub?attname=,,,,http://www.pdfbook.cn/wp-content/uploads/2016/04/1847-213x300.png,,兄弟
请参考图书详情,企业与企业家,《在痛苦世界中寻找》选取了改革开放三十年来具有标杆意义的十二位企业家，这些经济领域的先行者以敏锐的视角、冷静的思维，回顾了自己的成长、成功经历以及对行业、社会、国家的看法。这其中既有细致入微的操作层面分析，又有妙趣横生的宏观层面判断。为读者在个人成功与大趋势判断两个维度提供了独特而睿智的建议。,"原价：35.00元
作者：冯仑，雷军，黄怒波，阎炎 等
出版社：当代中国出版社
出版日期：2014-01-01
ISBN：9787515403700
字数：-
页数：248
版次：1
开本：16",http://www.pdfbook.cn/02/8086.html,城通网盘##https://pan.baidu.com/s/1dFhVjYp,,,,http://www.pdfbook.cn/wp-content/uploads/2016/04/1849-213x300.png,,在痛苦世界中寻找
请参考图书详情,散文随笔,执著是一种浪漫，而浪漫是一种病。,"原价：26.00元
作者：月下
出版社：江苏文艺出版社
出版日期：2013-05-01
ISBN：9787539961804
字数：-
页数：224
版次：1
开本：32",http://www.pdfbook.cn/04/8089.html,城通网盘##http://7xpqk5.com1.z0.glb.clouddn.com/%E3%80%8A%E4%B8%89%E6%AF%9B%20%E6%B5%AA%E6%BC%AB%E6%98%AF%E4%B8%80%E7%A7%8D%E7%97%85%E3%80%8B%5B%E4%B8%AD%5D%E6%9C%88%E4%B8%8B%20%E6%B1%9F%E8%8B%8F%E6%96%87%E8%89%BA%E5%87%BA%E7%89%88%E7%A4%BE%20201305%20%E7%B2%BE%E5%93%81.epub?attname=,,,,http://www.pdfbook.cn/wp-content/uploads/2016/04/1850-213x300.png,,三毛 浪漫是一种病
请参考图书详情,励志成功,幸福是什么？物质很重要，但仅仅是“够用”就可以了。北欧人的幸福感，更多来源于简约、自然、宁静的心态，以及家庭的温暖、个人努力，而这些是我们可以学会，可以身体力行的，也是我们自古传统一直倡导的。,"原价：36.00元
作者：罗敷
出版社：中国友谊出版公司
出版日期：2015-07-01
ISBN：9787505735446
字数：-
页数：256
版次：1
开本：16",http://www.pdfbook.cn/05/8092.html,城通网盘##https://pan.baidu.com/s/1qYpGruO,,,,http://www.pdfbook.cn/wp-content/uploads/2016/04/1851-213x300.jpg,,这么慢，那么美
请参考图书详情,外国小说,《我弥留之际》是福克纳“约克纳帕塔法世系”的重要小说之一，令福克纳一举成名，小说由五十九节内心独白构成，多视角讲述美国南方农民本德伦为遵守对妻子的承诺，率全家将妻子的遗体运回家乡安葬的“苦难历程”，被誉为“20世纪美国长篇小说最出色的开篇”。,"原价：32.00元
作者：[美]威廉·福克纳 [译]蓝仁哲
出版社：译林出版社
出版日期：2015-03-01
ISBN：9787544751438
字数：-
页数：-
版次：1
开本：32",http://www.pdfbook.cn/03/8097.html,城通网盘##http://7xpqk5.com1.z0.glb.clouddn.com/%E3%80%8A%E6%88%91%E5%BC%A5%E7%95%99%E4%B9%8B%E9%99%85%E3%80%8B%5B%E7%BE%8E%5D%E5%A8%81%E5%BB%89%C2%B7%E7%A6%8F%E5%85%8B%E7%BA%B3%20%5B%E8%AF%91%5D%E8%93%9D%E4%BB%81%E5%93%B2%20%E8%AF%91%E6%9E%97%E5%87%BA%E7%89%88%E7%A4%BE%20201503%20%E7%B2%BE%E5%93%81.epub?attname=,,,,http://www.pdfbook.cn/wp-content/uploads/2016/04/1852-213x300.jpg,,我弥留之际
